Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Mazara del Vallo;Temperatura aria media oraria (°C);23/05/2025;22:00;14,8
Mazara del Vallo;Temperatura aria media oraria (°C);23/05/2025;23:00;13,9
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;00:00;14,1
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;01:00;14
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;02:00;14,6
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;03:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;04:00;14,9
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;05:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;06:00;16,8
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;07:00;18,8
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;08:00;19,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;09:00;21
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;10:00;22
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;11:00;22,6
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;12:00;22,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;13:00;22,2
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;14:00;22
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;15:00;21,2
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;16:00;20,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;17:00;20,6
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;18:00;19,8
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;19:00;19,1
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;20:00;18,3
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;21:00;17,8
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;22:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);24/05/2025;23:00;16,3
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;00:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;01:00;15,4
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;02:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;03:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;04:00;16,8
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;05:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;06:00;18,7
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;07:00;20,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;08:00;21,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;09:00;22,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;10:00;23,2
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;11:00;23,5
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;12:00;23,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;13:00;23,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;14:00;23,3
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;15:00;23,2
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;16:00;22,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;17:00;21,8
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;18:00;20,6
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;19:00;18,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;20:00;17,9
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;21:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;22:00;15,4
Mazara del Vallo;Temperatura aria media oraria (°C);25/05/2025;23:00;15
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;00:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;01:00;14
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;02:00;12,8
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;03:00;12
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;04:00;11,6
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;05:00;11,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;06:00;14,5
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;07:00;19,9
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;08:00;22,4
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;09:00;23,3
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;10:00;24
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;11:00;24,8
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;12:00;24,5
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;13:00;24
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;14:00;23,6
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;15:00;23,2
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;16:00;23
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;17:00;22,7
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;18:00;21,1
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;19:00;19,2
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;20:00;17,2
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;21:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;22:00;15,7
Mazara del Vallo;Temperatura aria media oraria (°C);26/05/2025;23:00;14,7
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;00:00;13,7
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;01:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;02:00;12,9
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;03:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;04:00;14,2
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;05:00;14,8
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;06:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;07:00;19,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;08:00;20,9
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;09:00;22,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;10:00;23,9
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;11:00;24,6
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;12:00;25,2
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;13:00;25,7
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;14:00;26,2
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;15:00;26,1
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;16:00;25,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;17:00;24,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;18:00;22,5
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;19:00;20,3
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;20:00;18,4
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;21:00;17,2
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;22:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);27/05/2025;23:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;00:00;13,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;01:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;02:00;12,6
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;03:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;04:00;13,1
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;05:00;13,4
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;06:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;07:00;20,9
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;08:00;23,3
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;09:00;25,1
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;10:00;26,2
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;11:00;26
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;12:00;25,8
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;13:00;25,9
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;14:00;25,5
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;15:00;24,8
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;16:00;24,2
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;17:00;23
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;18:00;21,8
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;19:00;20,1
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;20:00;18,8
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;21:00;17,9
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;22:00;17,3
Mazara del Vallo;Temperatura aria media oraria (°C);28/05/2025;23:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;00:00;15,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;01:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;02:00;15,5
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;03:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;04:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;05:00;17,9
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;06:00;19,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;07:00;21,3
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;08:00;22,1
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;09:00;23,5
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;10:00;24,4
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;11:00;24,5
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;12:00;25
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;13:00;25
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;14:00;25,4
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;15:00;25,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;16:00;25,3
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;17:00;25
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;18:00;23,8
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;19:00;21,7
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;20:00;20,2
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;21:00;19,1
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;22:00;17,6
Mazara del Vallo;Temperatura aria media oraria (°C);29/05/2025;23:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;00:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;01:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;02:00;17,4
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;03:00;16,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;04:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;05:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;06:00;19,6
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;07:00;23,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;08:00;25,4
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;09:00;26,4
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;10:00;27,4
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;11:00;27,7
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;12:00;28
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;13:00;28
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;14:00;28,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;15:00;27,9
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;16:00;27,2
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;17:00;26,3
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;18:00;24,8
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;19:00;21,9
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;20:00;19,6
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;21:00;18,1
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;22:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);30/05/2025;23:00;17,1
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;00:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;01:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;02:00;13,2
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;03:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;04:00;12,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;05:00;12,9
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;06:00;17,2
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;07:00;22,6
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;08:00;24,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;09:00;26,2
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;10:00;27,6
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;11:00;28,4
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;12:00;28,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;13:00;28,7
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;14:00;28,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;15:00;28,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;16:00;27,9
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;17:00;27,4
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;18:00;25,8
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;19:00;23
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;20:00;20,5
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;21:00;19,4
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;22:00;18,1
Mazara del Vallo;Temperatura aria media oraria (°C);31/05/2025;23:00;17,2
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;00:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;01:00;14,6
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;02:00;13,6
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;03:00;13,2
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;04:00;12,4
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;05:00;13
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;06:00;17
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;07:00;23
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;08:00;24,7
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;09:00;25,9
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;10:00;26
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;11:00;25,9
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;12:00;26,4
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;13:00;26,4
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;14:00;25,5
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;15:00;25,1
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;16:00;25,2
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;17:00;24,6
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;18:00;23,4
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;19:00;21,2
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;20:00;19,1
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;21:00;17,6
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;22:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);01/06/2025;23:00;16,1
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;00:00;17,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;01:00;18,4
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;02:00;18,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;03:00;17,5
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;04:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;05:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;06:00;18,5
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;07:00;22
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;08:00;24,2
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;09:00;25,5
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;10:00;25,6
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;11:00;25,1
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;12:00;25,7
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;13:00;25,4
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;14:00;25,3
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;15:00;25
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;16:00;25
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;17:00;24
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;18:00;22,8
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;19:00;20,8
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;20:00;18,6
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;21:00;17
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;22:00;16
Mazara del Vallo;Temperatura aria media oraria (°C);02/06/2025;23:00;14,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;00:00;14,4
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;01:00;15,2
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;02:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;03:00;14,7
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;04:00;13,9
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;05:00;16,9
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;06:00;19,4
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;07:00;21,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;08:00;22,7
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;09:00;23,8
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;10:00;25,2
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;11:00;26,3
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;12:00;26,8
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;13:00;27,1
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;14:00;25,8
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;15:00;25,4
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;16:00;24,6
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;17:00;23,9
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;18:00;22,5
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;19:00;20,7
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;20:00;20
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;21:00;19,5
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;22:00;18,7
Mazara del Vallo;Temperatura aria media oraria (°C);03/06/2025;23:00;18,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;00:00;17,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;01:00;16,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;02:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;03:00;14,9
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;04:00;14,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;05:00;14,9
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;06:00;20,1
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;07:00;24,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;08:00;25,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;09:00;26,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;10:00;27
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;11:00;27,8
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;12:00;28
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;13:00;27,9
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;14:00;27,4
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;15:00;27,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;16:00;27,2
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;17:00;26,6
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;18:00;25,4
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;19:00;23,3
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;20:00;21,5
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;21:00;21,3
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;22:00;20,7
Mazara del Vallo;Temperatura aria media oraria (°C);04/06/2025;23:00;20,5
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;00:00;19,3
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;01:00;19,3
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;02:00;19,1
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;03:00;18,3
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;04:00;18,5
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;05:00;19,7
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;06:00;22,5
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;07:00;26,1
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;08:00;27,4
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;09:00;27,8
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;10:00;28
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;11:00;28,5
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;12:00;28,7
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;13:00;29,1
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;14:00;28,7
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;15:00;28,1
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;16:00;27,5
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;17:00;26,4
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;18:00;25
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;19:00;22,7
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;20:00;20,9
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;21:00;19,3
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;22:00;17,4
Mazara del Vallo;Temperatura aria media oraria (°C);05/06/2025;23:00;17,2
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;00:00;16,8
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;01:00;16,6
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;02:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;03:00;15,2
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;04:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;05:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;06:00;19,4
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;07:00;26,3
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;08:00;30,1
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;09:00;30,2
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;10:00;30,2
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;11:00;30,5
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;12:00;30,3
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;13:00;30,6
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;14:00;30,3
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;15:00;29,7
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;16:00;30,1
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;17:00;28,6
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;18:00;27,4
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;19:00;24,9
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;20:00;21,6
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;21:00;19,7
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;22:00;18,2
Mazara del Vallo;Temperatura aria media oraria (°C);06/06/2025;23:00;17
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;00:00;16,2
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;01:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;02:00;15,6
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;03:00;14,6
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;04:00;14,1
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;05:00;15,1
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;06:00;19,6
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;07:00;26,6
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;08:00;28,3
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;09:00;29,7
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;10:00;30,4
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;11:00;30,7
Mazara del Vallo;Temperatura aria media oraria (°C);07/06/2025;12:00;31,5
