Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);23/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);23/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);23/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;05:00;0,15
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;06:00;0,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;07:00;1,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;08:00;2,3
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;09:00;2,91
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;10:00;3,35
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;11:00;3,63
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;12:00;3,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;13:00;3,51
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;14:00;3,1
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;15:00;2,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;16:00;1,8
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;17:00;0,97
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;18:00;0,39
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);24/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;05:00;0,06
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;06:00;0,27
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;07:00;1,38
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;08:00;2,12
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;09:00;2,7
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;10:00;2,68
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;11:00;2,39
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;12:00;1,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;13:00;1,05
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;14:00;2,63
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;15:00;2,14
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;16:00;1,77
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;17:00;0,79
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;18:00;0,25
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);25/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;05:00;0,1
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;06:00;0,79
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;07:00;1,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;08:00;2,44
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;09:00;3,07
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;10:00;3,54
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;11:00;3,8
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;12:00;3,84
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;13:00;3,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;14:00;3,26
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;15:00;2,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;16:00;1,92
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;17:00;1,09
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;18:00;0,34
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);26/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;05:00;0,1
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;06:00;0,82
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;07:00;1,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;08:00;2,48
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;09:00;3,1
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;10:00;3,53
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;11:00;3,8
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;12:00;3,82
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;13:00;3,65
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;14:00;3,16
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;15:00;2,54
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;16:00;1,89
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;17:00;1,04
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;18:00;0,32
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);27/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;05:00;0,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;06:00;0,74
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;07:00;1,56
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;08:00;2,3
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;09:00;2,94
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;10:00;3,34
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;11:00;3,63
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;12:00;3,68
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;13:00;3,53
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;14:00;3,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;15:00;2,43
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;16:00;1,83
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;17:00;1,05
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;18:00;0,33
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);28/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;05:00;0,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;06:00;0,76
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;07:00;1,33
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;08:00;2,29
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;09:00;2,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;10:00;3
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;11:00;3,43
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;12:00;3,64
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;13:00;3,6
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;14:00;3,18
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;15:00;2,34
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;16:00;1,68
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;17:00;1,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;18:00;0,3
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);29/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;05:00;0,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;06:00;0,82
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;07:00;1,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;08:00;2,38
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;09:00;2,67
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;10:00;3,45
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;11:00;3,54
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;12:00;3,77
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;13:00;3,61
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;14:00;3,22
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;15:00;2,62
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;16:00;1,93
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;17:00;0,95
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;18:00;0,22
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;19:00;0,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);30/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;05:00;0,15
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;06:00;0,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;07:00;1,51
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;08:00;2,35
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;09:00;2,97
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;10:00;3,41
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;11:00;3,64
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;12:00;3,69
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;13:00;3,55
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;14:00;3,15
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;15:00;2,59
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;16:00;1,86
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;17:00;1,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;18:00;0,32
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;19:00;0,02
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);31/05/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;05:00;0,14
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;06:00;0,8
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;07:00;1,59
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;08:00;2,28
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;09:00;2,38
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;10:00;2,77
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;11:00;3,35
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;12:00;3,49
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;13:00;2,92
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;14:00;2,11
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;15:00;2,42
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;16:00;1,44
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;17:00;0,8
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;18:00;0,4
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;19:00;0,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);01/06/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;05:00;0,21
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;06:00;0,76
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;07:00;1,54
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;08:00;2,28
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;09:00;2,7
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;10:00;3,43
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;11:00;3,32
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;12:00;3,5
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;13:00;3,39
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;14:00;2,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;15:00;2,15
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;16:00;1,26
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;17:00;1,1
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;18:00;0,31
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;19:00;0,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);02/06/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;05:00;0,16
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;06:00;0,72
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;07:00;1,36
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;08:00;1,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;09:00;2,33
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;10:00;2,87
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;11:00;2,77
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;12:00;3,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;13:00;3,73
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;14:00;3,07
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;15:00;1,36
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;16:00;1,39
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;17:00;1,07
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;18:00;0,32
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;19:00;0,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);03/06/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;04:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;05:00;0,13
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;06:00;0,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;07:00;1,37
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;08:00;1,21
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;09:00;0,88
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;10:00;1,89
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;11:00;3,08
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;12:00;3,31
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;13:00;2,4
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;14:00;2,6
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;15:00;2,49
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;16:00;1,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;17:00;1,06
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;18:00;0,25
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;19:00;0,03
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);04/06/2024;23:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;00:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;01:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;02:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;03:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;04:00;0,01
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;05:00;0,15
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;06:00;0,42
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;07:00;1,52
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;08:00;1,81
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;09:00;2,19
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;10:00;2,68
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;11:00;3,17
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;12:00;2,48
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;13:00;2,44
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;14:00;2,98
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;15:00;2,66
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;16:00;1,94
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;17:00;1,14
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;18:00;0,34
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;19:00;0,04
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;20:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;21:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;22:00;0
Mazara del Vallo;Radiazione solare totale oraria (MJ/mq);05/06/2024;23:00;0
